ID da Venda,Data da Venda,Produto,Categoria,Preço Unitário,Quantidade Vendida,Desconto,Valor Total,Localização,Forma de Pagamento,id_registro,flag_quantidade_invalida,Valor_Total_Corrigido
11380,2025-08-10 16:59:24,Fone J,Eletrônicos,2617.74,3,0.13,6832.3,São Paulo,Pix,10375,False,6832.301399999999
11366,2025-08-10 17:17:33,Cadeira D,Móveis,1723.34,4,0.04,6617.63,Fortaleza,Pix,10376,False,6617.625599999999
11369,2025-08-10 17:36:37,Smartphone N,Eletrônicos,2795.97,5,0.1,12581.86,Porto Alegre,Cartão de Débito,10377,False,12581.865
11364,2025-08-10 19:26:48,Cafeteira M,Eletrodomésticos,1122.24,1,0.08,1032.46,Florianópolis,Cartão de Crédito,10378,False,1032.4608
11378,2025-08-10 19:28:22,Smartphone L,Eletrônicos,2719.35,5,0.09,12373.04,Goiânia,Cartão de Débito,10379,False,12373.0425
11379,2025-08-10 19:55:46,Jaqueta J,Moda,323.03,1,0.06,303.65,Brasília,Cartão de Crédito,10380,False,303.6482
11375,2025-08-10 21:34:42,Mesa R,Móveis,1692.0,3,0.17,4213.08,São Paulo,Pix,10381,False,4213.08
11391,2025-08-11 10:14:49,Air Fryer F,Eletrodomésticos,1139.4,1,0.17,945.7,Recife,Cartão de Débito,10382,False,945.702
11384,2025-08-11 10:50:13,Fone C,Eletrônicos,1626.54,3,0.17,4050.08,Belo Horizonte,Cartão de Crédito,10383,False,4050.0845999999997
11387,2025-08-11 11:02:48,Tênis E,Moda,338.84,3,0.03,986.02,Brasília,Boleto,10384,False,986.0243999999999
11386,2025-08-11 14:47:38,Tênis E,Moda,338.84,1,0.01,335.45,Salvador,Cartão de Crédito,10385,False,335.4516
11393,2025-08-11 15:21:40,Tênis L,Moda,340.77,1,0.04,327.14,Recife,Cartão de Crédito,10386,False,327.13919999999996
11383,2025-08-11 15:22:38,Curso Online L,Educação,649.58,1,0.15,552.14,Belo Horizonte,Cartão de Débito,10387,False,552.143
11385,2025-08-11 15:44:52,Cafeteira L,Eletrodomésticos,1181.22,1,0.1,1063.1,Curitiba,Boleto,10388,False,1063.098
11382,2025-08-11 16:02:24,Mesa C,Móveis,1682.78,5,0.11,7488.37,Goiânia,Cartão de Crédito,10389,False,7488.371
11392,2025-08-11 17:22:37,Cafeteira J,Eletrodomésticos,1092.74,3,0.15,2786.49,Salvador,Cartão de Crédito,10390,False,2786.487
9484,2025-08-11 18:49:22,Mesa F,Móveis,1613.02,1,0.14,1387.2,Fortaleza,Boleto,10391,False,1387.1972
11390,2025-08-11 19:46:42,Livro A,Livros,124.86,1,0.0,124.86,Fortaleza,Cartão de Débito,10392,False,124.86
11389,2025-08-11 23:31:52,Livro J,Livros,118.5,4,0.08,436.08,São Paulo,Cartão de Débito,10393,False,436.08000000000004
11400,2025-08-12 05:20:08,Fone J,Eletrônicos,2617.74,5,0.03,12696.04,São Paulo,Cartão de Débito,10394,False,12696.038999999999
11410,2025-08-12 09:01:46,Tênis L,Moda,340.77,5,0.05,1618.66,Belo Horizonte,Cartão de Crédito,10395,False,1618.6574999999998
11413,2025-08-12 09:14:16,Calça C,Moda,326.14,2,0.14,560.96,Belo Horizonte,Pix,10396,False,560.9608
11405,2025-08-12 09:22:34,Air Fryer F,Eletrodomésticos,1139.4,2,0.17,1891.4,Campinas,Cartão de Débito,10397,False,1891.404
11398,2025-08-12 09:32:54,Smartphone P,Eletrônicos,3165.38,5,0.06,14877.29,Campinas,Pix,10398,False,14877.286
11408,2025-08-12 09:47:04,Tênis E,Moda,338.84,1,0.12,298.18,Brasília,Pix,10399,False,298.1792
11412,2025-08-12 10:16:11,Livro F,Livros,123.97,5,0.1,557.86,São Paulo,Cartão de Crédito,10400,False,557.865
11409,2025-08-12 10:59:43,Air Fryer F,Eletrodomésticos,1139.4,3,0.17,2837.11,Curitiba,Boleto,10401,False,2837.106
11406,2025-08-12 11:39:40,Jaqueta F,Moda,367.85,1,0.14,316.35,Rio De Janeiro,Cartão de Débito,10402,False,316.351
11414,2025-08-12 12:34:23,Smartphone L,Eletrônicos,2719.35,4,0.02,10659.85,Salvador,Boleto,10403,False,10659.851999999999
11399,2025-08-12 12:56:43,Livro J,Livros,118.5,2,0.03,229.89,Porto Alegre,Cartão de Crédito,10404,False,229.89
11415,2025-08-12 13:30:57,Mesa C,Móveis,1682.78,4,0.2,5384.9,Rio De Janeiro,Cartão de Débito,10405,False,5384.896000000001
11396,2025-08-12 13:32:19,Cadeira D,Móveis,1723.34,2,0.02,3377.75,Salvador,Cartão de Débito,10406,False,3377.7464
11411,2025-08-12 13:34:01,Cafeteira J,Eletrodomésticos,1092.74,1,0.12,961.61,Porto Alegre,Cartão de Débito,10407,False,961.6112
11394,2025-08-12 14:55:13,Curso Online B,Educação,706.69,4,0.16,2374.48,Belo Horizonte,Cartão de Crédito,10408,False,2374.4784
11395,2025-08-12 15:52:18,Camisa W,Moda,347.56,5,0.03,1685.67,Campinas,Pix,10409,False,1685.666
11407,2025-08-12 17:04:31,Smartphone L,Eletrônicos,2719.35,1,0.1,2447.42,Florianópolis,Boleto,10410,False,2447.415
11404,2025-08-12 18:11:23,Fone X,Eletrônicos,2957.24,4,0.17,9818.04,Goiânia,Cartão de Crédito,10411,False,9818.036799999998
11397,2025-08-12 18:48:29,Air Fryer C,Eletrodomésticos,1110.78,1,0.14,955.27,Belo Horizonte,Boleto,10412,False,955.2708
11402,2025-08-12 19:34:59,Tênis L,Moda,340.77,5,0.13,1482.35,Salvador,Cartão de Débito,10413,False,1482.3494999999998
11401,2025-08-12 19:48:57,Curso Online O,Educação,731.98,3,0.17,1822.63,Goiânia,Pix,10414,False,1822.6302
11416,2025-08-12 19:49:40,Cafeteira M,Eletrodomésticos,1122.24,2,0.13,1952.7,Brasília,Pix,10415,False,1952.6976
11403,2025-08-12 23:18:08,Monitor W,Eletrônicos,2892.83,2,0.19,4686.38,Campinas,Boleto,10416,False,4686.3846
11417,2025-08-13 00:09:55,Tênis L,Moda,340.77,3,0.17,848.52,Goiânia,Boleto,10417,False,848.5172999999999
11439,2025-08-13 04:43:35,Livro F,Livros,123.97,4,0.07,461.17,Recife,Boleto,10418,False,461.16839999999996
11437,2025-08-13 07:58:12,Fone X,Eletrônicos,2957.24,5,0.1,13307.58,Florianópolis,Pix,10419,False,13307.58
11418,2025-08-13 09:15:29,Cadeira O,Móveis,1701.19,2,0.03,3300.31,Salvador,Cartão de Crédito,10420,False,3300.3086
11430,2025-08-13 10:03:38,Curso Online B,Educação,706.69,1,0.05,671.36,Porto Alegre,Cartão de Crédito,10421,False,671.3555
11420,2025-08-13 10:08:00,Calça K,Moda,355.99,1,0.09,323.95,Campinas,Cartão de Débito,10422,False,323.95090000000005
11423,2025-08-13 12:01:25,Livro F,Livros,123.97,5,0.03,601.25,Brasília,Boleto,10423,False,601.2545
11428,2025-08-13 12:11:12,Calça K,Moda,355.99,1,0.0,355.99,Porto Alegre,Cartão de Débito,10424,False,355.99
11425,2025-08-13 14:00:22,Air Fryer I,Eletrodomésticos,1210.71,2,0.2,1937.14,Curitiba,Cartão de Crédito,10425,False,1937.1360000000002
11431,2025-08-13 14:20:00,Jaqueta J,Moda,323.03,5,0.08,1485.94,Brasília,Cartão de Débito,10426,False,1485.9379999999999
11421,2025-08-13 14:51:04,Cafeteira J,Eletrodomésticos,1092.74,5,0.06,5135.88,Rio De Janeiro,Cartão de Débito,10427,False,5135.878
11419,2025-08-13 15:05:18,Mesa C,Móveis,1682.78,2,0.07,3129.97,Campinas,Cartão de Débito,10428,False,3129.9707999999996
9484,2025-08-13 16:51:06,Camisa U,Moda,337.22,5,0.01,1669.24,Recife,Cartão de Débito,10429,False,1669.239
11438,2025-08-13 17:14:49,Notebook S,Eletrônicos,2936.46,1,0.04,2819.0,Campinas,Pix,10430,False,2819.0016
11422,2025-08-13 18:04:25,Notebook S,Eletrônicos,2936.46,4,0.09,10688.71,Belo Horizonte,Cartão de Crédito,10431,False,10688.7144
11434,2025-08-13 18:10:47,Camisa U,Moda,337.22,1,0.13,293.38,Salvador,Cartão de Débito,10432,False,293.38140000000004
11433,2025-08-13 18:14:20,Livro F,Livros,123.97,3,0.05,353.31,Goiânia,Cartão de Débito,10433,False,353.31449999999995
11436,2025-08-13 18:36:40,Livro J,Livros,118.5,2,0.06,222.78,Salvador,Pix,10434,False,222.78
11426,2025-08-13 19:22:57,Tênis L,Moda,340.77,3,0.17,848.52,Goiânia,Cartão de Débito,10435,False,848.5172999999999
11424,2025-08-13 21:09:24,Monitor R,Eletrônicos,2873.03,5,0.12,12641.33,Recife,Cartão de Crédito,10436,False,12641.332000000002
11427,2025-08-13 21:27:06,Mesa R,Móveis,1692.0,4,0.09,6158.88,São Paulo,Boleto,10437,False,6158.88
11435,2025-08-13 22:45:32,Jaqueta P,Moda,346.61,4,0.1,1247.8,Belo Horizonte,Pix,10438,False,1247.796
11429,2025-08-13 23:32:35,Cadeira O,Móveis,1701.19,5,0.06,7995.59,Campinas,Cartão de Crédito,10439,False,7995.593
11450,2025-08-14 06:25:11,Mesa F,Móveis,1613.02,4,0.04,6194.0,Rio De Janeiro,Boleto,10440,False,6193.9968
11448,2025-08-14 09:13:21,Mesa R,Móveis,1692.0,4,0.17,5617.44,Belo Horizonte,Cartão de Crédito,10441,False,5617.44
9484,2025-08-14 12:43:24,Smartphone N,Eletrônicos,2795.97,3,0.15,7129.72,Campinas,Boleto,10442,False,7129.7235
11443,2025-08-14 14:07:21,Livro F,Livros,123.97,2,0.0,247.94,São Paulo,Cartão de Crédito,10443,False,247.94
11441,2025-08-14 15:38:09,Livro F,Livros,123.97,1,0.02,121.49,Brasília,Cartão de Crédito,10444,False,121.4906
11445,2025-08-14 15:58:58,Mesa C,Móveis,1682.78,4,0.18,5519.52,Porto Alegre,Boleto,10445,False,5519.5184
11442,2025-08-14 15:59:29,Cafeteira L,Eletrodomésticos,1181.22,3,0.15,3012.11,Salvador,Boleto,10446,False,3012.111
11449,2025-08-14 16:07:12,Fone X,Eletrônicos,2957.24,4,0.08,10882.64,Curitiba,Cartão de Crédito,10447,False,10882.6432
11451,2025-08-14 17:25:00,Curso Online O,Educação,731.98,5,0.2,2927.92,Fortaleza,Boleto,10448,False,2927.92
11446,2025-08-14 18:41:40,Mesa R,Móveis,1692.0,4,0.07,6294.24,Goiânia,Cartão de Crédito,10450,False,6294.24
11440,2025-08-14 20:48:57,Monitor W,Eletrônicos,2892.83,4,0.15,9835.62,Goiânia,Cartão de Débito,10452,False,9835.622
11453,2025-08-14 20:54:30,Livro J,Livros,118.5,4,0.19,383.94,Campinas,Boleto,10453,False,383.94
11457,2025-08-15 05:27:52,Tênis E,Moda,338.84,1,0.2,271.07,Belo Horizonte,Cartão de Débito,10454,False,271.072
11463,2025-08-15 09:14:58,Mesa F,Móveis,1613.02,2,0.13,2806.65,São Paulo,Cartão de Crédito,10455,False,2806.6548
11454,2025-08-15 11:00:34,Smartphone P,Eletrônicos,3165.38,1,0.08,2912.15,Belo Horizonte,Boleto,10456,False,2912.1496
11455,2025-08-15 11:07:59,Smartphone L,Eletrônicos,2719.35,2,0.08,5003.6,Fortaleza,Pix,10457,False,5003.604
11467,2025-08-15 11:15:21,Cadeira O,Móveis,1701.19,4,0.05,6464.52,Porto Alegre,Cartão de Débito,10458,False,6464.522
11468,2025-08-15 12:15:55,Curso Online B,Educação,706.69,5,0.05,3356.78,Florianópolis,Cartão de Débito,10459,False,3356.7775
11458,2025-08-15 12:48:54,Camisa U,Moda,337.22,4,0.09,1227.48,Belo Horizonte,Cartão de Débito,10460,False,1227.4808
11461,2025-08-15 13:27:44,Jaqueta P,Moda,346.61,4,0.18,1136.88,Florianópolis,Cartão de Débito,10461,False,1136.8808000000001
11462,2025-08-15 14:25:57,Notebook H,Eletrônicos,2924.86,1,0.2,2339.89,Recife,Boleto,10462,False,2339.8880000000004
11464,2025-08-15 15:00:06,Tênis L,Moda,340.77,5,0.03,1652.73,Goiânia,Cartão de Débito,10463,False,1652.7344999999998
11456,2025-08-15 15:02:08,Cafeteira M,Eletrodomésticos,1122.24,2,0.11,1997.59,Curitiba,Cartão de Débito,10464,False,1997.5872
11465,2025-08-15 15:06:38,Air Fryer C,Eletrodomésticos,1110.78,1,0.18,910.84,Campinas,Cartão de Crédito,10465,False,910.8396
11470,2025-08-15 15:27:05,Notebook Y,Eletrônicos,2957.81,1,0.0,2957.81,Goiânia,Boleto,10466,False,2957.81
11460,2025-08-15 16:28:23,Fone X,Eletrônicos,2957.24,5,0.07,13751.17,Rio De Janeiro,Cartão de Débito,10467,False,13751.165999999997
11469,2025-08-15 17:55:29,Camisa W,Moda,347.56,4,0.05,1320.73,Florianópolis,Boleto,10468,False,1320.7279999999998
11466,2025-08-15 17:59:01,Fone X,Eletrônicos,2957.24,4,0.13,10291.2,Recife,Pix,10469,False,10291.195199999998
11459,2025-08-15 18:12:19,Cafeteira J,Eletrodomésticos,1092.74,2,0.2,1748.38,Campinas,Boleto,10470,False,1748.384
11471,2025-08-16 08:11:18,Fone X,Eletrônicos,2957.24,4,0.03,11474.09,São Paulo,Cartão de Débito,10471,False,11474.091199999999
11479,2025-08-16 09:17:49,Notebook Y,Eletrônicos,2957.81,3,0.13,7719.88,Goiânia,Pix,10473,False,7719.8841
11481,2025-08-16 11:42:47,Smartphone P,Eletrônicos,3165.38,2,0.02,6204.14,Fortaleza,Boleto,10474,False,6204.1448
11491,2025-08-16 13:20:00,Monitor W,Eletrônicos,2892.83,2,0.1,5207.09,Porto Alegre,Cartão de Crédito,10475,False,5207.094
11478,2025-08-16 13:43:23,Calça C,Moda,326.14,3,0.06,919.71,Belo Horizonte,Cartão de Crédito,10476,False,919.7147999999999
11490,2025-08-16 14:02:40,Cadeira C,Móveis,1791.17,1,0.14,1540.41,Goiânia,Pix,10477,False,1540.4062000000001
11485,2025-08-16 14:54:53,Cafeteira J,Eletrodomésticos,1092.74,4,0.19,3540.48,Campinas,Pix,10478,False,3540.4776
11487,2025-08-16 15:04:43,Tênis L,Moda,340.77,5,0.17,1414.2,Goiânia,Pix,10479,False,1414.1954999999998
11472,2025-08-16 15:13:24,Smartphone P,Eletrônicos,3165.38,2,0.06,5950.91,Belo Horizonte,Pix,10480,False,5950.9144
11480,2025-08-16 15:32:07,Fone X,Eletrônicos,2957.24,5,0.16,12420.41,Florianópolis,Cartão de Crédito,10481,False,12420.408
11488,2025-08-16 15:38:26,Mesa F,Móveis,1613.02,3,0.08,4451.94,Fortaleza,Boleto,10482,False,4451.9352
11484,2025-08-16 16:14:03,Curso Online B,Educação,706.69,4,0.18,2317.94,Rio De Janeiro,Cartão de Débito,10483,False,2317.9432
11483,2025-08-16 16:20:25,Calça K,Moda,355.99,4,0.07,1324.28,Recife,Boleto,10484,False,1324.2828
11475,2025-08-16 16:42:42,Cafeteira J,Eletrodomésticos,1092.74,5,0.13,4753.42,Belo Horizonte,Cartão de Crédito,10485,False,4753.419
11473,2025-08-16 16:54:29,Livro F,Livros,123.97,3,0.07,345.88,Curitiba,Cartão de Crédito,10486,False,345.87629999999996
11489,2025-08-16 17:19:06,Curso Online B,Educação,706.69,4,0.02,2770.22,Campinas,Cartão de Crédito,10487,False,2770.2248
11486,2025-08-16 18:15:22,Livro A,Livros,124.86,2,0.1,224.75,Salvador,Cartão de Débito,10488,False,224.748
11482,2025-08-16 18:43:35,Mesa F,Móveis,1613.02,3,0.08,4451.94,Fortaleza,Cartão de Crédito,10489,False,4451.9352
11492,2025-08-16 18:54:51,Calça K,Moda,355.99,4,0.05,1352.76,Curitiba,Cartão de Crédito,10490,False,1352.762
11494,2025-08-16 19:42:50,Smartphone P,Eletrônicos,3165.38,2,0.15,5381.15,Brasília,Cartão de Crédito,10491,False,5381.146
11474,2025-08-16 19:51:45,Tênis Y,Moda,341.81,1,0.13,297.37,Fortaleza,Cartão de Débito,10492,False,297.3747
11493,2025-08-16 21:44:32,Tênis L,Moda,340.77,2,0.2,545.23,Fortaleza,Pix,10493,False,545.232
11477,2025-08-16 23:32:56,Tênis E,Moda,338.84,5,0.02,1660.32,Salvador,Boleto,10494,False,1660.3159999999998
11501,2025-08-17 08:44:19,Cadeira O,Móveis,1701.19,1,0.03,1650.15,Campinas,Boleto,10495,False,1650.1543
11506,2025-08-17 08:56:20,Fone X,Eletrônicos,2957.24,2,0.05,5618.76,Campinas,Cartão de Débito,10496,False,5618.755999999999
11498,2025-08-17 09:15:39,Calça M,Moda,359.68,2,0.0,719.36,São Paulo,Cartão de Crédito,10497,False,719.36
11504,2025-08-17 10:12:19,Tênis L,Moda,340.77,1,0.04,327.14,Florianópolis,Cartão de Débito,10498,False,327.13919999999996
11505,2025-08-17 11:32:25,Air Fryer F,Eletrodomésticos,1139.4,6,0.17,4728.51,Campinas,Cartão de Débito,10499,False,5674.212
11508,2025-08-17 11:36:31,Cadeira C,Móveis,1791.17,4,0.08,6591.51,Goiânia,Cartão de Crédito,10500,False,6591.5056
11507,2025-08-17 12:19:17,Livro J,Livros,118.5,5,0.19,479.92,Salvador,Cartão de Crédito,10501,False,479.925
11497,2025-08-17 12:55:31,Jaqueta J,Moda,323.03,5,0.05,1534.39,São Paulo,Cartão de Débito,10502,False,1534.3924999999997
11510,2025-08-17 13:50:29,Livro A,Livros,124.86,2,0.11,222.25,Fortaleza,Cartão de Débito,10503,False,222.2508
11509,2025-08-17 14:20:05,Calça K,Moda,355.99,3,0.14,918.45,Rio De Janeiro,Cartão de Crédito,10504,False,918.4542
11500,2025-08-17 15:26:37,Tênis E,Moda,338.84,3,0.2,813.22,Belo Horizonte,Boleto,10505,False,813.216
11496,2025-08-17 16:06:22,Smartphone P,Eletrônicos,3165.38,2,0.07,5887.61,Salvador,Boleto,10506,False,5887.6068
11495,2025-08-17 16:53:47,Smartphone N,Eletrônicos,2795.97,1,0.18,2292.7,Florianópolis,Pix,10507,False,2292.6954
11503,2025-08-17 18:59:24,Jaqueta J,Moda,323.03,3,0.03,940.02,Goiânia,Boleto,10508,False,940.0172999999999
11499,2025-08-17 19:08:21,Curso Online L,Educação,649.58,2,0.02,1273.18,Recife,Cartão de Crédito,10509,False,1273.1768
11502,2025-08-17 19:46:00,Cadeira D,Móveis,1723.34,3,0.09,4704.72,Porto Alegre,Pix,10510,False,4704.718199999999
11516,2025-08-18 05:19:58,Livro J,Livros,118.5,5,0.11,527.33,Curitiba,Boleto,10511,False,527.325
11530,2025-08-18 07:18:56,Curso Online L,Educação,649.58,3,0.01,1929.25,Curitiba,Cartão de Crédito,10512,False,1929.2526000000003
11515,2025-08-18 08:15:07,Tênis Y,Moda,341.81,5,0.06,1606.51,Florianópolis,Cartão de Débito,10513,False,1606.5069999999998
11513,2025-08-18 11:05:13,Camisa U,Moda,337.22,5,0.01,1669.24,Belo Horizonte,Boleto,10514,False,1669.239
11519,2025-08-18 12:10:46,Cafeteira M,Eletrodomésticos,1122.24,4,0.15,3815.62,Porto Alegre,Cartão de Crédito,10515,False,3815.616
11520,2025-08-18 12:46:31,Notebook H,Eletrônicos,2924.86,1,0.06,2749.37,Campinas,Cartão de Crédito,10516,False,2749.3684
11511,2025-08-18 14:45:14,Notebook Y,Eletrônicos,2957.81,6,0.03,5738.15,Rio De Janeiro,Pix,10517,False,17214.4542
11512,2025-08-18 16:13:48,Air Fryer C,Eletrodomésticos,1110.78,4,0.14,3821.08,Florianópolis,Cartão de Débito,10518,False,3821.0832
11521,2025-08-18 16:14:17,Fone X,Eletrônicos,2957.24,1,0.16,2484.08,Fortaleza,Pix,10519,False,2484.0815999999995
9484,2025-08-18 16:24:12,Notebook H,Eletrônicos,2924.86,4,0.17,9710.54,Belo Horizonte,Cartão de Débito,10520,False,9710.5352
11518,2025-08-18 17:05:59,Smartphone N,Eletrônicos,2795.97,1,0.03,2712.09,Florianópolis,Pix,10521,False,2712.0908999999997
11514,2025-08-18 17:34:19,Jaqueta J,Moda,323.03,2,0.04,620.22,São Paulo,Boleto,10522,False,620.2176
11526,2025-08-18 19:00:10,Air Fryer C,Eletrodomésticos,1110.78,1,0.07,1033.03,Fortaleza,Boleto,10523,False,1033.0254
11528,2025-08-18 19:05:18,Livro A,Livros,124.86,3,0.19,303.41,Florianópolis,Pix,10524,False,303.4098
9484,2025-08-18 19:51:00,Monitor W,Eletrônicos,2892.83,3,0.08,7984.21,Recife,Cartão de Débito,10525,False,7984.2108
11523,2025-08-18 20:26:38,Smartphone N,Eletrônicos,2795.97,1,0.18,2292.7,São Paulo,Pix,10526,False,2292.6954
11527,2025-08-18 21:25:49,Cafeteira M,Eletrodomésticos,1122.24,4,0.09,4084.95,Campinas,Boleto,10527,False,4084.9536000000003
11529,2025-08-18 21:41:43,Cafeteira J,Eletrodomésticos,1092.74,5,0.15,4644.14,Porto Alegre,Boleto,10528,False,4644.1449999999995
11517,2025-08-18 21:42:44,Cafeteira J,Eletrodomésticos,1092.74,4,0.07,4064.99,Belo Horizonte,Pix,10529,False,4064.9928
11524,2025-08-18 22:41:26,Fone X,Eletrônicos,2957.24,2,0.16,4968.16,Goiânia,Boleto,10530,False,4968.163199999999
11544,2025-08-19 01:32:27,Camisa U,Moda,337.22,4,0.01,1335.39,Salvador,Cartão de Crédito,10531,False,1335.3912
11535,2025-08-19 08:01:51,Air Fryer I,Eletrodomésticos,1210.71,2,0.0,2421.42,Florianópolis,Cartão de Crédito,10532,False,2421.42
11537,2025-08-19 12:19:23,Smartphone L,Eletrônicos,2719.35,5,0.04,13052.88,Salvador,Cartão de Crédito,10533,False,13052.88
11538,2025-08-19 12:23:34,Livro J,Livros,118.5,2,0.1,213.3,Porto Alegre,Pix,10534,False,213.3
11540,2025-08-19 12:40:29,Air Fryer F,Eletrodomésticos,1139.4,2,0.1,2050.92,Salvador,Pix,10535,False,2050.92
11541,2025-08-19 13:52:41,Mesa C,Móveis,1682.78,2,0.19,2726.1,Recife,Boleto,10536,False,2726.1036
11539,2025-08-19 14:04:02,Monitor R,Eletrônicos,2873.03,3,0.18,7067.65,Curitiba,Boleto,10537,False,7067.653800000001
11534,2025-08-19 14:19:51,Air Fryer C,Eletrodomésticos,1110.78,4,0.12,3909.95,Goiânia,Boleto,10538,False,3909.9456
11531,2025-08-19 14:45:59,Monitor W,Eletrônicos,2892.83,5,0.06,13596.3,Brasília,Pix,10539,False,13596.301
11543,2025-08-19 15:59:43,Monitor Q,Eletrônicos,2776.1,5,0.0,13880.5,Fortaleza,Cartão de Crédito,10540,False,13880.5
11532,2025-08-19 16:26:18,Cafeteira M,Eletrodomésticos,1122.24,3,0.03,3265.72,Rio De Janeiro,Boleto,10541,False,3265.7184
11533,2025-08-19 16:27:15,Cafeteira J,Eletrodomésticos,1092.74,4,0.14,3759.03,Campinas,Cartão de Débito,10542,False,3759.0256
11536,2025-08-19 20:48:27,Calça K,Moda,355.99,5,0.15,1512.96,Florianópolis,Cartão de Débito,10543,False,1512.9575
11542,2025-08-19 22:06:02,Air Fryer I,Eletrodomésticos,1210.71,5,0.15,5145.52,Belo Horizonte,Boleto,10544,False,5145.5175
11550,2025-08-20 09:02:53,Smartphone P,Eletrônicos,3165.38,2,0.2,5064.61,Belo Horizonte,Boleto,10545,False,5064.608
11548,2025-08-20 09:22:07,Fone X,Eletrônicos,2957.24,5,0.0,14786.2,Goiânia,Cartão de Crédito,10546,False,14786.199999999999
11547,2025-08-20 12:16:54,Livro J,Livros,118.5,1,0.2,94.8,Campinas,Cartão de Crédito,10547,False,94.80000000000001
11555,2025-08-20 12:39:11,Livro F,Livros,123.97,3,0.09,338.44,Salvador,Boleto,10548,False,338.43809999999996
9484,2025-08-20 12:42:07,Curso Online L,Educação,649.58,1,0.08,597.61,Porto Alegre,Pix,10549,False,597.6136
11553,2025-08-20 13:45:15,Monitor Q,Eletrônicos,2776.1,4,0.06,10438.14,Porto Alegre,Pix,10550,False,10438.135999999999
11554,2025-08-20 14:34:54,Fone X,Eletrônicos,2957.24,5,0.09,13455.44,São Paulo,Boleto,10551,False,13455.442
11552,2025-08-20 15:10:16,Fone X,Eletrônicos,2957.24,4,0.11,10527.77,Brasília,Boleto,10552,False,10527.7744
11551,2025-08-20 18:25:08,Camisa W,Moda,347.56,2,0.1,625.61,Brasília,Pix,10553,False,625.6080000000001
11556,2025-08-20 18:46:36,Monitor Q,Eletrônicos,2776.1,2,0.06,5219.07,Brasília,Boleto,10554,False,5219.067999999999
11546,2025-08-20 18:49:58,Jaqueta J,Moda,323.03,5,0.08,1485.94,São Paulo,Boleto,10555,False,1485.9379999999999
11549,2025-08-20 19:45:05,Mesa C,Móveis,1682.78,5,0.0,8413.9,Belo Horizonte,Boleto,10556,False,8413.9
11562,2025-08-21 01:34:36,Livro A,Livros,124.86,5,0.13,543.14,Porto Alegre,Cartão de Débito,10558,False,543.141
11564,2025-08-21 05:03:46,Mesa C,Móveis,1682.78,5,0.09,7656.65,Recife,Cartão de Débito,10559,False,7656.649
11572,2025-08-21 06:44:11,Camisa U,Moda,337.22,5,0.08,1551.21,Brasília,Cartão de Débito,10560,False,1551.2120000000002
11566,2025-08-21 07:55:25,Monitor W,Eletrônicos,2892.83,2,0.15,4917.81,Porto Alegre,Boleto,10561,False,4917.811
11563,2025-08-21 10:14:02,Monitor Q,Eletrônicos,2776.1,2,0.11,4941.46,Goiânia,Cartão de Débito,10563,False,4941.458
11573,2025-08-21 10:15:21,Fone X,Eletrônicos,2957.24,4,0.04,11355.8,Rio De Janeiro,Pix,10564,False,11355.801599999999
11561,2025-08-21 12:31:35,Cafeteira M,Eletrodomésticos,1122.24,1,0.15,953.9,Rio De Janeiro,Cartão de Débito,10565,False,953.904
