ID da Venda,Data da Venda,Produto,Categoria,Preço Unitário,Quantidade Vendida,Desconto,Valor Total,Localização,Forma de Pagamento,id_registro,flag_quantidade_invalida
11740,2025-08-29 11:19:05,Tênis E,Moda,338.84,5,0.03,1643.37,Campinas,Cartão de Crédito,10727,False
11730,2025-08-29 12:22:06,Jaqueta F,Moda,367.85,4,0.15,1250.69,Rio De Janeiro,Cartão de Débito,10728,False
11727,2025-08-29 12:40:11,Air Fryer C,Eletrodomésticos,1110.78,5,0.07,5165.13,Rio De Janeiro,Boleto,10729,False
11722,2025-08-29 13:20:25,Monitor W,Eletrônicos,2892.83,5,0.04,13885.58,Belo Horizonte,Pix,10730,False
11723,2025-08-29 13:50:59,Air Fryer I,Eletrodomésticos,1210.71,3,0.0,3632.13,Fortaleza,Cartão de Crédito,10731,False
11731,2025-08-29 14:19:01,Fone X,Eletrônicos,2957.24,5,0.05,14046.89,Campinas,Boleto,10732,False
11739,2025-08-29 14:48:30,Smartphone P,Eletrônicos,3165.38,2,0.08,5824.3,Curitiba,Cartão de Crédito,10733,False
11732,2025-08-29 16:03:14,Cafeteira M,Eletrodomésticos,1122.24,2,0.15,1907.81,Campinas,Cartão de Débito,10734,False
11736,2025-08-29 16:06:15,Fone C,Eletrônicos,1626.54,3,0.14,4196.47,Brasília,Pix,10735,False
11738,2025-08-29 16:06:54,Jaqueta J,Moda,323.03,4,0.05,1227.51,Goiânia,Cartão de Crédito,10736,False
11726,2025-08-29 16:15:03,Calça K,Moda,355.99,4,0.12,1253.08,Belo Horizonte,Cartão de Crédito,10737,False
11742,2025-08-29 17:19:45,Smartphone N,Eletrônicos,2795.97,1,0.08,2572.29,Belo Horizonte,Cartão de Débito,10738,False
11734,2025-08-29 17:48:01,Monitor R,Eletrônicos,2873.03,1,0.11,2557.0,Fortaleza,Cartão de Crédito,10739,False
11724,2025-08-29 19:34:32,Curso Online L,Educação,649.58,2,0.05,1234.2,Goiânia,Cartão de Débito,10740,False
11737,2025-08-29 19:58:46,Notebook S,Eletrônicos,2936.46,2,0.09,5344.36,Porto Alegre,Cartão de Crédito,10741,False
11729,2025-08-29 21:44:14,Fone C,Eletrônicos,1626.54,1,0.03,1577.74,Belo Horizonte,Cartão de Crédito,10742,False
11755,2025-08-30 07:48:37,Monitor W,Eletrônicos,2892.83,5,0.13,12583.81,Florianópolis,Boleto,10743,False
11757,2025-08-30 08:02:01,Monitor W,Eletrônicos,2892.83,1,0.2,2314.26,Salvador,Boleto,10744,False
11765,2025-08-30 10:11:42,Curso Online L,Educação,649.58,5,0.02,3182.94,Campinas,Boleto,10745,False
11759,2025-08-30 11:20:27,Calça K,Moda,355.99,2,0.08,655.02,Fortaleza,Cartão de Crédito,10746,False
11760,2025-08-30 11:36:42,Curso Online B,Educação,706.69,4,0.0,2826.76,Belo Horizonte,Pix,10747,False
11743,2025-08-30 12:15:49,Cafeteira J,Eletrodomésticos,1092.74,5,0.0,5463.7,São Paulo,Pix,10748,False
11747,2025-08-30 12:16:02,Smartphone N,Eletrônicos,2795.97,1,0.19,2264.74,Florianópolis,Cartão de Débito,10749,False
11752,2025-08-30 12:42:04,Notebook S,Eletrônicos,2936.46,3,0.13,7664.16,Florianópolis,Cartão de Crédito,10750,False
11749,2025-08-30 12:54:28,Jaqueta F,Moda,367.85,1,0.19,297.96,Rio De Janeiro,Pix,10751,False
11763,2025-08-30 13:43:36,Camisa W,Moda,347.56,2,0.04,667.32,Goiânia,Cartão de Débito,10752,False
11764,2025-08-30 13:50:01,Mesa F,Móveis,1613.02,3,0.2,3871.25,Porto Alegre,Cartão de Crédito,10753,False
11761,2025-08-30 14:21:52,Fone X,Eletrônicos,2957.24,4,0.09,10764.35,Brasília,Boleto,10754,False
11767,2025-08-30 14:25:23,Notebook S,Eletrônicos,2936.46,4,0.13,10218.88,Belo Horizonte,Boleto,10755,False
11766,2025-08-30 14:54:06,Livro A,Livros,124.86,3,0.15,318.39,Recife,Cartão de Débito,10756,False
11753,2025-08-30 16:59:39,Notebook H,Eletrônicos,2924.86,4,0.12,10295.51,São Paulo,Cartão de Crédito,10757,False
11748,2025-08-30 17:18:51,Monitor R,Eletrônicos,2873.03,2,0.12,5056.53,Fortaleza,Boleto,10758,False
11746,2025-08-30 17:30:45,Livro A,Livros,124.86,3,0.08,344.61,Campinas,Boleto,10759,False
11745,2025-08-30 17:45:14,Fone C,Eletrônicos,1626.54,3,0.2,3903.7,Curitiba,Boleto,10760,False
11762,2025-08-30 18:17:50,Jaqueta P,Moda,346.61,3,0.14,894.25,Belo Horizonte,Cartão de Crédito,10761,False
11756,2025-08-30 18:20:05,Camisa U,Moda,337.22,4,0.07,1254.46,Florianópolis,Pix,10762,False
11750,2025-08-30 18:34:32,Smartphone N,Eletrônicos,2795.97,3,0.03,8136.27,Salvador,Cartão de Crédito,10763,False
11758,2025-08-30 18:40:13,Monitor Q,Eletrônicos,2776.1,1,0.05,2637.29,Rio De Janeiro,Cartão de Crédito,10764,False
11751,2025-08-30 20:52:52,Mesa R,Móveis,1692.0,3,0.13,4416.12,Salvador,Cartão de Débito,10765,False
11744,2025-08-30 20:55:59,Cafeteira L,Eletrodomésticos,1181.22,2,0.16,1984.45,Florianópolis,Cartão de Débito,10766,False
11754,2025-08-30 21:56:09,Mesa R,Móveis,1692.0,3,0.19,4111.56,Campinas,Cartão de Débito,10767,False
11775,2025-08-31 03:00:30,Monitor R,Eletrônicos,2873.03,1,0.16,2413.35,Goiânia,Pix,10768,False
11779,2025-08-31 07:41:09,Fone J,Eletrônicos,2617.74,5,0.18,10732.73,Porto Alegre,Cartão de Crédito,10769,False
11774,2025-08-31 10:01:39,Jaqueta J,Moda,323.03,3,0.16,814.04,Curitiba,Cartão de Crédito,10770,False
11771,2025-08-31 10:55:34,Tênis L,Moda,340.77,4,0.11,1213.14,Rio De Janeiro,Pix,10771,False
11781,2025-08-31 11:29:06,Mesa R,Móveis,1692.0,1,0.12,1488.96,Brasília,Cartão de Débito,10772,False
11769,2025-08-31 11:30:06,Cafeteira J,Eletrodomésticos,1092.74,5,0.08,5026.6,Florianópolis,Cartão de Débito,10773,False
11770,2025-08-31 12:44:41,Camisa W,Moda,347.56,4,0.04,1334.63,São Paulo,Cartão de Crédito,10774,False
11780,2025-08-31 12:55:09,Fone X,Eletrônicos,2957.24,3,0.17,7363.53,Goiânia,Boleto,10775,False
11778,2025-08-31 16:53:12,Jaqueta J,Moda,323.03,4,0.0,1292.12,São Paulo,Boleto,10776,False
11772,2025-08-31 18:13:19,Livro F,Livros,123.97,1,0.16,104.13,Rio De Janeiro,Cartão de Crédito,10777,False
11768,2025-08-31 18:15:05,Jaqueta P,Moda,346.61,2,0.16,582.3,Salvador,Cartão de Débito,10778,False
11773,2025-08-31 19:56:00,Cadeira C,Móveis,1791.17,2,0.18,2937.52,Belo Horizonte,Boleto,10779,False
11777,2025-08-31 20:15:34,Monitor Q,Eletrônicos,2776.1,4,0.09,10105.0,Porto Alegre,Cartão de Débito,10780,False
11776,2025-08-31 21:55:35,Cadeira O,Móveis,1701.19,1,0.0,1701.19,Porto Alegre,Cartão de Débito,10781,False
11786,2025-09-01 09:34:51,Tênis Y,Moda,341.81,2,0.0,683.62,Recife,Cartão de Débito,10782,False
11794,2025-09-01 11:50:29,Jaqueta J,Moda,323.03,3,0.02,949.71,Goiânia,Cartão de Débito,10783,False
11785,2025-09-01 12:47:24,Camisa W,Moda,347.56,2,0.01,688.17,Rio De Janeiro,Cartão de Débito,10784,False
11790,2025-09-01 13:36:12,Mesa C,Móveis,1682.78,5,0.0,8413.9,Florianópolis,Pix,10785,False
11789,2025-09-01 13:59:15,Notebook S,Eletrônicos,2936.46,4,0.03,11393.46,Brasília,Pix,10786,False
11788,2025-09-01 14:39:02,Notebook S,Eletrônicos,2936.46,1,0.0,2936.46,Brasília,Cartão de Crédito,10787,False
11787,2025-09-01 14:47:36,Notebook H,Eletrônicos,2924.86,1,0.1,2632.37,Brasília,Boleto,10788,False
11796,2025-09-01 15:05:18,Curso Online B,Educação,706.69,2,0.2,1130.7,Rio De Janeiro,Cartão de Débito,10789,False
11793,2025-09-01 16:11:10,Smartphone N,Eletrônicos,2795.97,4,0.12,9841.81,Curitiba,Pix,10790,False
11795,2025-09-01 16:52:54,Curso Online B,Educação,706.69,3,0.2,1696.06,São Paulo,Pix,10791,False
11791,2025-09-01 16:57:40,Monitor R,Eletrônicos,2873.03,5,0.01,14221.5,Fortaleza,Cartão de Crédito,10792,False
11783,2025-09-01 17:09:58,Jaqueta F,Moda,367.85,1,0.09,334.74,Goiânia,Pix,10793,False
11792,2025-09-01 18:07:38,Fone C,Eletrônicos,1626.54,5,0.13,7075.45,Brasília,Pix,10794,False
11782,2025-09-01 19:22:30,Mesa R,Móveis,1692.0,2,0.16,2842.56,Belo Horizonte,Cartão de Débito,10795,False
11784,2025-09-01 23:39:47,Curso Online B,Educação,706.69,3,0.07,1971.67,Campinas,Cartão de Débito,10796,False
11807,2025-09-02 00:06:42,Cafeteira J,Eletrodomésticos,1092.74,1,0.18,896.05,Salvador,Cartão de Crédito,10797,False
11801,2025-09-02 06:35:00,Curso Online L,Educação,649.58,4,0.06,2442.42,Florianópolis,Cartão de Débito,10798,False
11800,2025-09-02 09:35:16,Cadeira D,Móveis,1723.34,2,0.05,3274.35,Campinas,Cartão de Crédito,10799,False
11799,2025-09-02 09:58:17,Air Fryer F,Eletrodomésticos,1139.4,4,0.01,4512.02,Florianópolis,Cartão de Débito,10800,False
11805,2025-09-02 10:02:34,Smartphone N,Eletrônicos,2795.97,3,0.1,7549.12,Belo Horizonte,Boleto,10801,False
11806,2025-09-02 10:05:12,Livro A,Livros,124.86,6,0.1,224.75,Rio De Janeiro,Cartão de Débito,10802,False
11814,2025-09-02 12:07:26,Cafeteira L,Eletrodomésticos,1181.22,1,0.18,968.6,Salvador,Cartão de Crédito,10803,False
11798,2025-09-02 13:09:21,Air Fryer I,Eletrodomésticos,1210.71,1,0.04,1162.28,Salvador,Cartão de Débito,10804,False
11813,2025-09-02 13:21:36,Air Fryer F,Eletrodomésticos,1139.4,2,0.17,1891.4,Rio De Janeiro,Cartão de Crédito,10805,False
11797,2025-09-02 13:23:34,Calça M,Moda,359.68,1,0.1,323.71,Fortaleza,Pix,10806,False
11811,2025-09-02 13:24:57,Fone C,Eletrônicos,1626.54,1,0.03,1577.74,Florianópolis,Cartão de Débito,10807,False
11815,2025-09-02 13:49:54,Notebook Y,Eletrônicos,2957.81,4,0.09,10766.43,Porto Alegre,Cartão de Débito,10808,False
11802,2025-09-02 13:59:46,Livro A,Livros,124.86,4,0.14,429.52,Belo Horizonte,Boleto,10809,False
11809,2025-09-02 15:35:50,Fone C,Eletrônicos,1626.54,1,0.14,1398.82,Salvador,Pix,10810,False
11812,2025-09-02 16:20:34,Monitor Q,Eletrônicos,2776.1,2,0.15,4719.37,Fortaleza,Pix,10811,False
11810,2025-09-02 16:45:05,Camisa V,Moda,301.91,3,0.07,842.33,Campinas,Cartão de Crédito,10812,False
11816,2025-09-02 18:33:38,Notebook H,Eletrônicos,2924.86,1,0.13,2544.63,Curitiba,Boleto,10813,False
11808,2025-09-02 18:48:20,Smartphone P,Eletrônicos,3165.38,5,0.06,14877.29,Campinas,Cartão de Débito,10814,False
11803,2026-01-15 10:00:00,Air Fryer C,Eletrodomésticos,1110.78,2,0.0,2221.56,Florianópolis,Boleto,10815,False
11804,2025-09-02 19:51:23,Livro J,Livros,118.5,4,0.02,464.52,Fortaleza,Cartão de Crédito,10816,False
11829,2025-09-03 01:55:15,Notebook H,Eletrônicos,2924.86,3,0.07,8160.36,Belo Horizonte,Boleto,10817,False
11827,2025-09-03 07:13:54,Fone C,Eletrônicos,1626.54,1,0.06,1528.95,Fortaleza,Cartão de Débito,10818,False
11824,2025-09-03 07:15:52,Mesa F,Móveis,1613.02,2,0.0,3226.04,Rio De Janeiro,Pix,10819,False
11820,2025-09-03 10:19:23,Livro A,Livros,124.86,5,0.09,568.11,Belo Horizonte,Pix,10820,False
11825,2025-09-03 10:39:25,Air Fryer I,Eletrodomésticos,1210.71,3,0.03,3523.17,Recife,Pix,10821,False
11826,2025-09-03 10:49:45,Camisa U,Moda,337.22,2,0.11,600.25,Campinas,Pix,10822,False
11823,2025-09-03 12:01:21,Cafeteira L,Eletrodomésticos,1181.22,3,0.04,3401.91,Fortaleza,Cartão de Crédito,10823,False
11830,2025-09-03 12:26:20,Cafeteira J,Eletrodomésticos,1092.74,3,0.05,3114.31,Recife,Pix,10824,False
11822,2025-09-03 12:27:02,Air Fryer C,Eletrodomésticos,1110.78,-1,0.03,2154.91,Porto Alegre,Cartão de Crédito,10825,True
11817,2025-09-03 13:15:46,Cafeteira M,Eletrodomésticos,1122.24,1,0.14,965.13,Brasília,Pix,10826,False
11818,2025-09-03 13:30:55,Notebook H,Eletrônicos,2924.86,2,0.13,5089.26,Goiânia,Boleto,10827,False
11821,2025-09-03 15:04:21,Tênis L,Moda,340.77,4,0.19,1104.09,Fortaleza,Cartão de Crédito,10828,False
11828,2025-09-03 15:13:24,Camisa U,Moda,337.22,3,0.14,870.03,Brasília,Cartão de Crédito,10829,False
11831,2025-09-03 19:35:29,Notebook S,Eletrônicos,2936.46,3,0.13,7664.16,Rio De Janeiro,Pix,10830,False
11819,2025-09-03 20:45:03,Camisa W,Moda,347.56,1,0.02,340.61,Porto Alegre,Boleto,10831,False
11837,2025-09-04 01:59:17,Air Fryer I,Eletrodomésticos,1210.71,1,0.16,1017.0,Belo Horizonte,Cartão de Débito,10832,False
11838,2025-09-04 02:33:36,Fone X,Eletrônicos,2957.24,0,0.2,9463.17,Rio De Janeiro,Cartão de Débito,10833,True
11844,2025-09-04 06:50:18,Calça K,Moda,355.99,5,0.03,1726.55,Salvador,Pix,10834,False
11848,2025-09-04 08:13:30,Curso Online L,Educação,649.58,1,0.02,636.59,Goiânia,Boleto,10835,False
11846,2025-09-04 08:57:51,Air Fryer C,Eletrodomésticos,1110.78,3,0.07,3099.08,Curitiba,Cartão de Crédito,10836,False
11849,2025-09-04 11:11:56,Livro A,Livros,124.86,2,0.02,244.73,Porto Alegre,Cartão de Crédito,10837,False
11834,2025-09-04 12:14:31,Fone C,Eletrônicos,1626.54,3,0.18,4001.29,Curitiba,Pix,10838,False
11852,2025-09-04 12:24:33,Notebook Y,Eletrônicos,2957.81,2,0.18,4850.81,Rio De Janeiro,Pix,10839,False
11833,2025-09-04 12:28:21,Mesa R,Móveis,1692.0,3,0.1,4568.4,Porto Alegre,Pix,10840,False
11843,2025-09-04 12:43:49,Tênis L,Moda,340.77,1,0.01,337.36,Rio De Janeiro,Boleto,10841,False
11842,2025-09-04 12:44:21,Cadeira D,Móveis,1723.34,5,0.04,8272.03,Curitiba,Cartão de Crédito,10842,False
11853,2025-09-04 13:01:26,Tênis E,Moda,338.84,5,0.16,1423.13,Brasília,Pix,10843,False
11832,2025-09-04 13:39:23,Cafeteira L,Eletrodomésticos,1181.22,2,0.2,1889.95,Salvador,Boleto,10844,False
11839,2025-09-04 14:02:01,Air Fryer F,Eletrodomésticos,1139.4,1,0.01,1128.01,Salvador,Cartão de Débito,10845,False
11845,2025-09-04 14:02:30,Cadeira D,Móveis,1723.34,2,0.1,3102.01,Recife,Boleto,10846,False
11836,2025-09-04 14:19:23,Cadeira C,Móveis,1791.17,2,0.04,3439.05,Rio De Janeiro,Cartão de Crédito,10847,False
11835,2025-09-04 15:45:09,Curso Online L,Educação,649.58,4,0.0,2598.32,Rio De Janeiro,Cartão de Débito,10848,False
11854,2025-09-04 16:16:13,Tênis E,Moda,338.84,5,0.08,1558.66,Rio De Janeiro,Cartão de Débito,10849,False
11840,2025-09-04 16:28:22,Calça K,Moda,355.99,5,0.2,1423.96,Florianópolis,Boleto,10850,False
11850,2025-09-04 17:18:19,Camisa V,Moda,301.91,3,0.06,851.39,Brasília,Cartão de Débito,10851,False
11855,2025-09-04 18:41:03,Camisa V,Moda,301.91,3,0.19,733.64,Fortaleza,Cartão de Crédito,10852,False
11841,2025-09-04 18:41:40,Smartphone P,Eletrônicos,3165.38,2,0.17,5254.53,Salvador,Pix,10853,False
11851,2025-09-04 18:50:40,Fone C,Eletrônicos,1626.54,3,0.07,4538.05,Brasília,Cartão de Crédito,10854,False
11847,2025-09-04 20:02:32,Cadeira C,Móveis,1791.17,5,0.0,8955.85,Curitiba,Cartão de Crédito,10855,False
11856,2025-09-05 06:46:26,Calça M,Moda,359.68,1,0.0,359.68,Florianópolis,Cartão de Débito,10856,False
11863,2025-09-05 08:26:49,Fone X,Eletrônicos,2957.24,5,0.0,14786.2,Goiânia,Cartão de Crédito,10857,False
11870,2025-09-05 09:27:30,Livro A,Livros,124.86,1,0.16,104.88,Goiânia,Pix,10858,False
11857,2026-01-15 10:00:00,Calça M,Moda,359.68,-1,0.06,1014.3,Campinas,Pix,10859,True
11861,2025-09-05 11:16:06,Jaqueta P,Moda,346.61,1,0.16,291.15,Goiânia,Boleto,10860,False
11859,2025-09-05 11:23:34,Smartphone P,Eletrônicos,3165.38,2,0.04,6077.53,Belo Horizonte,Pix,10861,False
11877,2025-09-05 11:32:06,Mesa R,Móveis,1692.0,2,0.2,2707.2,Goiânia,Boleto,10862,False
11858,2025-09-05 11:56:01,Cadeira D,Móveis,1723.34,3,0.01,5118.32,Porto Alegre,Cartão de Débito,10863,False
11868,2025-09-05 12:12:57,Jaqueta F,Moda,367.85,5,0.01,1820.86,Curitiba,Pix,10864,False
11865,2025-09-05 12:37:41,Fone X,Eletrônicos,2957.24,3,0.2,7097.38,Recife,Pix,10865,False
11872,2025-09-05 12:45:21,Camisa W,Moda,347.56,5,0.04,1668.29,Brasília,Pix,10866,False
11876,2025-09-05 12:57:41,Smartphone L,Eletrônicos,2719.35,4,0.03,10551.08,Curitiba,Cartão de Crédito,10867,False
11867,2025-09-05 13:06:43,Camisa V,Moda,301.91,5,0.02,1479.36,Goiânia,Cartão de Crédito,10868,False
11862,2025-09-05 13:33:19,Calça C,Moda,326.14,5,0.05,1549.16,Brasília,Pix,10869,False
11874,2025-09-05 14:56:13,Smartphone L,Eletrônicos,2719.35,3,0.0,8158.05,Rio De Janeiro,Cartão de Crédito,10870,False
11864,2025-09-05 15:26:14,Mesa C,Móveis,1682.78,3,0.1,4543.51,Goiânia,Cartão de Débito,10871,False
11873,2025-09-05 15:40:35,Camisa W,Móveis,347.56,2,0.14,597.8,Fortaleza,Pix,10872,False
11860,2025-09-05 16:18:56,Curso Online O,Educação,731.98,5,0.02,3586.7,Porto Alegre,Cartão de Débito,10873,False
11871,2025-09-05 16:53:17,Livro F,Livros,123.97,4,0.07,461.17,Recife,Pix,10874,False
11866,2025-09-05 17:05:24,Jaqueta J,Moda,323.03,3,0.09,881.87,Campinas,Cartão de Crédito,10875,False
11875,2025-09-05 17:54:34,Tênis Y,Moda,341.81,1,0.15,290.54,Rio De Janeiro,Cartão de Crédito,10876,False
11869,2025-09-05 21:05:42,Mesa C,Móveis,1682.78,3,0.08,4644.47,Fortaleza,Cartão de Débito,10877,False
11893,2025-09-06 03:26:49,Tênis E,Moda,338.84,2,0.02,664.13,Brasília,Boleto,10878,False
11892,2026-01-15 10:00:00,Cafeteira J,Eletrodomésticos,1092.74,3,0.03,3179.87,Fortaleza,Pix,10879,False
11895,2025-09-06 08:49:32,Mesa R,Móveis,1692.0,2,0.02,3316.32,Recife,Cartão de Débito,10880,False
11894,2025-09-06 11:18:44,Smartphone P,Eletrônicos,3165.38,5,0.18,12978.06,Rio De Janeiro,Pix,10881,False
11898,2025-09-06 12:15:42,Mesa F,Móveis,1613.02,4,0.01,6387.56,Rio De Janeiro,Cartão de Crédito,10882,False
11880,2025-09-06 12:45:02,Calça C,Moda,326.14,2,0.07,606.62,Goiânia,Boleto,10883,False
11879,2025-09-06 12:58:07,Mesa F,Móveis,1613.02,4,0.14,5548.79,Belo Horizonte,Boleto,10884,False
11896,2025-09-06 13:08:18,Curso Online L,Educação,649.58,3,0.19,1578.48,Belo Horizonte,Boleto,10885,False
11890,2025-09-06 14:09:42,Calça C,Moda,326.14,3,0.05,929.5,Recife,Cartão de Débito,10886,False
11888,2025-09-06 14:37:45,Smartphone P,Eletrônicos,3165.38,5,0.04,15193.82,Brasília,Boleto,10887,False
11891,2025-09-06 14:42:34,Notebook H,Eletrônicos,2924.86,4,0.14,10061.52,Fortaleza,Cartão de Crédito,10888,False
11882,2025-09-06 14:47:02,Jaqueta J,Moda,323.03,3,0.1,872.18,Goiânia,Pix,10889,False
11881,2025-09-06 15:55:55,Notebook Y,Eletrônicos,2957.81,2,0.17,4909.96,Campinas,Cartão de Débito,10890,False
11883,2025-09-06 17:14:55,Mesa R,Móveis,1692.0,5,0.07,7867.8,Goiânia,Boleto,10891,False
11897,2025-09-06 18:52:04,Curso Online L,Educação,649.58,3,0.07,1812.33,Campinas,Cartão de Débito,10892,False
11878,2025-09-06 18:57:27,Fone C,Eletrônicos,1626.54,5,0.08,7482.08,Brasília,Cartão de Crédito,10893,False
11887,2025-09-06 19:58:26,Smartphone L,Eletrônicos,2719.35,1,0.11,2420.22,Brasília,Cartão de Débito,10894,False
11886,2026-01-15 10:00:00,Calça C,Moda,326.14,3,0.06,919.71,Salvador,Boleto,10895,False
11885,2025-09-06 21:36:59,Monitor R,Eletrônicos,2873.03,5,0.14,12354.03,Florianópolis,Pix,10896,False
11889,2025-09-06 22:33:01,Notebook Y,Eletrônicos,2957.81,3,0.18,7276.21,Recife,Boleto,10897,False
11884,2025-09-06 22:50:47,Mesa C,Móveis,1682.78,1,0.16,1413.54,Curitiba,Cartão de Crédito,10898,False
11918,2025-09-07 09:06:15,Livro A,Livros,124.86,1,0.2,99.89,Fortaleza,Cartão de Débito,10899,False
11916,2025-09-07 10:36:27,Livro J,Livros,118.5,2,0.05,225.15,Rio De Janeiro,Cartão de Crédito,10900,False
11910,2025-09-07 10:41:03,Camisa U,Moda,337.22,3,0.19,819.44,Campinas,Cartão de Crédito,10901,False
11908,2025-09-07 11:00:28,Calça C,Moda,326.14,3,0.01,968.64,Rio De Janeiro,Boleto,10902,False
11902,2025-09-07 11:30:16,Curso Online B,Educação,706.69,4,0.18,2317.94,Fortaleza,Pix,10903,False
11913,2025-09-07 11:31:59,Cafeteira L,Eletrodomésticos,1181.22,3,0.16,2976.67,Rio De Janeiro,Cartão de Crédito,10904,False
11909,2025-09-07 11:37:45,Jaqueta F,Moda,367.85,5,0.12,1618.54,São Paulo,Boleto,10905,False
11912,2025-09-07 13:14:09,Notebook S,Eletrônicos,2936.46,5,0.16,12333.13,Fortaleza,Cartão de Débito,10906,False
11914,2025-09-07 13:16:48,Fone C,Eletrônicos,1626.54,5,0.09,7400.76,São Paulo,Cartão de Débito,10907,False
11901,2025-09-07 13:37:02,Air Fryer C,Eletrodomésticos,1110.78,5,0.06,5220.67,Rio De Janeiro,Pix,10908,False
11905,2025-09-07 13:45:28,Cadeira C,Móveis,1791.17,2,0.11,3188.28,Campinas,Pix,10909,False
11917,2025-09-07 15:41:11,Cadeira C,Móveis,1791.17,3,0.01,5319.77,Fortaleza,Boleto,10910,False
11899,2025-09-07 15:49:03,Jaqueta F,Moda,367.85,1,0.18,301.64,Fortaleza,Cartão de Crédito,10911,False
11906,2025-09-07 15:58:42,Notebook S,Eletrônicos,2936.46,5,0.16,12333.13,Salvador,Pix,10912,False
11904,2025-09-07 16:23:27,Camisa W,Moda,347.56,5,0.02,1703.04,Porto Alegre,Boleto,10913,False
11915,2025-09-07 16:57:25,Smartphone P,Eletrônicos,3165.38,2,0.13,5507.76,Salvador,Pix,10914,False
11903,2025-09-07 17:01:17,Fone J,Eletrônicos,2617.74,2,0.08,4816.64,Goiânia,Boleto,10915,False
11919,2025-09-07 17:03:52,Camisa W,Moda,347.56,3,0.09,948.84,Goiânia,Boleto,10916,False
11900,2025-09-07 17:17:51,Calça M,Moda,359.68,1,0.04,345.29,Rio De Janeiro,Boleto,10917,False
11907,2025-09-07 18:11:59,Fone C,Eletrônicos,1626.54,5,0.03,7888.72,Porto Alegre,Cartão de Débito,10918,False
11911,2025-09-07 18:34:38,Air Fryer F,Eletrodomésticos,1139.4,1,0.1,1025.46,Recife,Pix,10919,False
11934,2025-09-08 08:07:19,Curso Online B,Educação,706.69,1,0.07,657.22,Porto Alegre,Boleto,10920,False
11932,2025-09-08 08:10:40,Calça M,Moda,359.68,4,0.16,1208.52,Recife,Cartão de Débito,10921,False
11920,2025-09-08 08:15:14,Monitor W,Eletrônicos,2892.83,2,0.01,5727.8,Porto Alegre,Cartão de Crédito,10922,False
11924,2025-09-08 09:09:48,Cadeira D,Móveis,1723.34,0,0.15,1464.84,Rio De Janeiro,Pix,10923,True
11931,2025-09-08 09:14:08,Tênis Y,Moda,341.81,1,0.01,338.39,São Paulo,Pix,10924,False
11928,2025-09-08 10:12:26,Mesa C,Móveis,1682.78,4,0.04,6461.88,Recife,Cartão de Débito,10925,False
11929,2025-09-08 10:16:24,Curso Online B,Educação,706.69,2,0.2,1130.7,Goiânia,Cartão de Crédito,10926,False
11927,2025-09-08 13:03:54,Curso Online O,Educação,731.98,3,0.04,2108.1,Campinas,Cartão de Débito,10927,False
11933,2025-09-08 14:08:41,Calça K,Moda,355.99,2,0.15,605.18,Brasília,Pix,10928,False
9484,2025-09-08 14:09:51,Notebook S,Eletrônicos,2936.46,4,0.13,10218.88,Porto Alegre,Cartão de Débito,10929,False
11930,2025-09-08 15:15:26,Smartphone L,Eletrônicos,2719.35,5,0.0,13596.75,Fortaleza,Boleto,10930,False
11922,2025-09-08 15:37:26,Calça M,Moda,359.68,1,0.18,294.94,Salvador,Pix,10931,False
11921,2025-09-08 18:03:45,Mesa F,Móveis,1613.02,3,0.06,4548.72,Brasília,Pix,10932,False
11925,2025-09-08 18:26:15,Curso Online L,Educação,649.58,1,0.01,643.08,Florianópolis,Boleto,10933,False
11935,2025-09-08 19:29:01,Fone X,Eletrônicos,2957.24,3,0.04,8516.85,Salvador,Boleto,10934,False
11923,2025-09-08 20:25:08,Smartphone P,Eletrônicos,3165.38,5,0.0,15826.9,Belo Horizonte,Cartão de Débito,10935,False
11950,2025-09-09 07:54:41,Notebook S,Eletrônicos,2936.46,2,0.02,5755.46,Florianópolis,Cartão de Débito,10936,False
11948,2025-09-09 10:05:04,Smartphone N,Eletrônicos,2795.97,2,0.05,5312.34,Fortaleza,Boleto,10937,False
